	AR0382_A	AR0382_B	AR0387_A	AR0387_B
B9J08_02217	268.641808199462	278.872493997253	368.487764660463	322.840482369023
B9J08_02216	2312.1780787482	2288.25679417948	2383.26841071095	2238.71350888683
B9J08_02215	1782.49753239265	1795.30036539646	1677.71431868665	1586.41696049368
B9J08_02214	976.572107794269	929.574979990844	835.048500277069	858.70275843236
B9J08_02213	40827.6413473955	37416.8013915709	41322.0465393663	37556.6684100193
B9J08_02212	5872.94921573163	6850.68591314465	8064.83557280134	7953.25467016474
B9J08_02211	615.003887953484	639.43491047855	556.06422367367	578.202011455996
B9J08_02210	2773.43099471331	2836.61213591146	2997.41468514506	3006.12121287877
B9J08_02209	887.869623954824	853.518845264321	747.449341753135	762.115237067857
B9J08_02208	50.6871336225399	59.1547714539628	59.0342155269992	42.3397353926587
B9J08_02207	1299.28019185777	1278.8698209571	1456.81209284369	1260.93024466262
B9J08_02206	1136.23657870527	1181.21749982675	1378.7345819854	1390.59568430264
B9J08_02205	783.116214468242	775.58478128529	989.299192460519	1022.76923307891
B9J08_02204	3143.44707015785	2793.4197631038	3041.21426440702	2811.62305341874
B9J08_02203	150.371829746868	170.891561978115	139.968220684982	149.512190605326
B9J08_02202	4382.74748722895	4344.58932567438	4304.73690963812	4195.60315406628
B9J08_02201	603.176890108225	591.547714539628	598.911638169073	684.051349937643
B9J08_02200	843.94077481529	934.269803122111	895.034880570633	863.995225356442
B9J08_02199	1079.6359461601	985.912857566047	1277.80511672956	1205.35934195975
B9J08_02198	685.121089464665	651.641450619844	605.576791535024	721.098618406219
B9J08_02197	2177.85717464847	2294.82954656326	3243.0731949187	3510.22868739761
B9J08_02196	838.02727589266	759.622382638983	708.410586323991	701.25186744091
B9J08_02195	4330.37078248566	4511.72502914748	5526.36430514038	5303.05185793051
B9J08_02194	411.410567902949	411.26650629898	437.043627853107	411.489303347402
B9J08_02193	843.095989254914	753.049630255209	1042.62041938813	1021.44611634789
B9J08_02192	3726.34910681706	3487.31462190505	3222.12557005428	3326.31546178575
B9J08_02191	400.428355618065	414.08340017774	418.952497288381	439.274754698834
B9J08_02190	904.765335162338	837.556446618013	964.542908529842	907.658077480122
B9J08_02189	5414.23065644764	5314.53978459412	5195.96313114249	5209.11057002804
B9J08_02188	1473.30601729516	1577.46057210568	884.561068138424	1051.87780116137
B9J08_02187	2780.18927919631	2793.4197631038	2953.61510588309	2877.77888996977
B9J08_02186	186.697608843022	224.412545674557	220.902225842965	256.684645817994
B9J08_02185	12589.8392062785	12512.6426094525	12615.2309922131	13883.463858599
B9J08_02184	760.307004338099	825.349906476719	810.292216346392	689.343816861725
B9J08_02183	235.695171344811	240.374944320865	278.9842766034	260.653996011055
B9J08_02182	1690.41590631171	1674.17392860977	1849.10397666827	1812.6699214982
B9J08_02181	1962.43685675267	2078.86768252498	1861.4821186336	1976.73639614475
B9J08_02180	6.75828448300532	4.69482313126689	17.1389657981611	22.4929844273499
B9J08_02179	1736.03432657199	1977.45950288961	2723.19123237448	2830.14668765303
B9J08_02178	2.534356681127	0	0	0
B9J08_02177	0	0	0.952164766564503	0
B9J08_02176	5114.33178251428	4951.16047423406	5973.88174542569	5961.96398997876
B9J08_02175	1343.20904099731	1446.0055244302	1449.19477471117	1468.65957143285
B9J08_02174	1977.64299683943	1623.46983879209	1623.44092699248	1341.64036525487
B9J08_02173	2975.33474364309	2668.5374678121	2902.19820848861	2892.333174011
B9J08_02172	2405.94927594989	2346.47260100719	2457.53726250298	2449.0890691191
B9J08_02171	0.844785560375665	0	2.85649429969351	0
B9J08_02170	324.397655184255	331.454513067442	251.371498373029	268.592696397179
B9J08_02169	2754.84571238504	3469.47429400623	4060.98272939761	4413.91741468467
B9J08_02168	11281.2663732566	11233.7727884954	10746.131555447	12331.4479331119
B9J08_02167	971.503394432015	1038.49487663624	1193.06245250532	1323.11673102059
B9J08_02166	1984.40128132244	1812.20172866902	1712.94441504954	1579.80137683858
B9J08_02165	928.419330852856	907.978793587017	1017.86413545745	979.106380955233
B9J08_02164	782.271428907866	754.927559507716	724.597387355587	727.714202061322
B9J08_02163	2097.60254641278	2147.41210024148	2693.67412461098	2630.35606126892
B9J08_02162	32918.7589311586	31487.2397767808	33671.4026400205	34272.6926836262
B9J08_02161	404.652283419944	384.036532137632	350.396634095737	391.642552382093
B9J08_02160	2274.16272853129	2133.32763084768	2102.37980457442	2180.49637272192
B9J08_02159	2352.72778564623	2321.12055609835	2669.87000544687	2589.33944260729
B9J08_02158	356.499506478531	338.96623007747	283.745100436222	231.545427928602
B9J08_02157	1763.06746450401	1815.01862254778	2030.96744708209	2183.14260618397
B9J08_02156	45.6184202602859	34.741691171375	37.1344258960156	31.754801544494
B9J08_02155	2129.70439770705	2179.33689753409	2461.34592156924	2470.25893681543
B9J08_02154	784.805785588993	842.25126974928	785.535932415715	826.947956887866
B9J08_02153	711.30944183631	661.031096882378	593.198649569686	591.433178766202
B9J08_02152	388.601357772806	439.435445086581	451.326099351575	418.104887002505
B9J08_02151	9256.31538503617	8688.23968672251	9972.97376499661	9881.03574726173
B9J08_02150	0	0	0	0
B9J08_02149	889.559195075576	932.391873869604	691.271620525829	639.065381082943
B9J08_02148	3559.08156586268	3436.61053208736	3483.97088085952	3760.2977495605
B9J08_02147	5754.67923727903	5248.81226075638	5858.66980867139	5669.55519242321
B9J08_02146	1866.97608843022	1996.23879541468	2148.08371336952	2136.83352059825
B9J08_02145	1997.07306472807	2037.55323896983	1811.96955077225	1812.6699214982
B9J08_02144	49384.4742884406	45947.2950210828	45320.1863941707	46896.5494142936
B9J08_02143	1649.86619941367	1793.42243614395	1699.61410831764	1622.14111223124
B9J08_02142	1064.42980607334	1162.43820730168	1231.1490431679	1274.16141197282
B9J08_02141	3474.60300982511	3403.7467701685	3900.06688384821	3586.96945779681
B9J08_02140	1156.51143215429	1224.40987263441	1357.78695712098	1383.98010064753
B9J08_02139	2140.68660999194	2167.1303573928	2475.62839306771	2295.60752832072
B9J08_02138	759.462218777723	683.566247912459	668.419666128281	703.898100902951
B9J08_02137	1233.38691814847	1336.14666315856	881.70457383873	822.978606694804
B9J08_02136	899.696621800084	1002.81422083861	1143.54988464397	1202.71310849771
B9J08_02135	747.635220932464	799.058896941625	785.535932415715	882.51885959073
B9J08_02134	2051.98412615249	1853.51617222417	861.709113740876	883.841976321751
B9J08_02133	11886.977620046	11061.942261891	11550.710783194	12290.4313144502
B9J08_02132	17509.025524346	18549.2461916355	16882.8334759552	19059.4965103515
B9J08_02131	1585.66249682512	1693.89218576109	1463.47724620964	1612.87929511409
B9J08_02130	1039.08623926207	926.758086112084	589.389990503428	571.586427800893
B9J08_02129	139.389617461985	163.379844968088	323.736020631931	289.762564093508
B9J08_02128	132.631332978979	127.699189170459	285.649429969351	243.453478507788
B9J08_02127	599.797747866722	573.707386640814	855.996125141489	873.257042473586
B9J08_02126	0	0	0	0
B9J08_02125	1174.25192892217	1115.48997598901	1221.62739550226	1086.2788361679
B9J08_02124	830.424205849279	824.410941850466	699.84110342491	678.75888301356
B9J08_02123	17480.3028152933	18146.4303669728	7105.05348810432	6524.28860066251
B9J08_02122	288.071876088102	240.374944320865	231.376038275174	291.085680824529
B9J08_02121	1436.98023819901	1548.35266869182	1469.19023480903	1376.04140026141
B9J08_02120	924.195403050978	859.152633021841	912.173846368794	812.393672846639
B9J08_02119	1151.44271879203	1172.76681819047	1241.62285560011	1192.12817464955
B9J08_02118	4838.93168983181	4599.04873938905	3240.21670061901	3420.25674968821
B9J08_02117	71.8067726319316	61.0327007064696	84.7426642242408	64.8327198200087
B9J08_02116	1360.10475220482	1473.23549859155	3131.66991723065	3149.01781982899
B9J08_02115	2995.60959709211	2839.42902979022	3344.9548249411	3211.20430618696
B9J08_02114	526.30140411404	573.707386640814	629.380910699137	580.848244918037
B9J08_02113	921.661046369851	1036.61694738373	1185.44513437281	1112.74117078831
B9J08_02112	375.084788806795	519.247438318118	534.164434042686	587.46382857314
B9J08_02111	1300.96976297852	1312.67254750222	1194.01461727189	1337.67101506181
B9J08_02110	536.438830838547	638.495945852297	676.989149027362	783.285104764186
B9J08_02109	6276.75671359119	5922.04989778006	4792.24527011915	5348.03782678521
B9J08_02108	1114.2721541355	1194.3630045943	993.107851526777	1118.03363771239
B9J08_02107	5840.00257887697	5893.88095899245	5459.71277148086	5727.77232858811
B9J08_02106	206.972462292038	256.337342967172	159.011516016272	178.620758687779
B9J08_02105	30.412280173524	21.5961864038277	24.7562839306771	14.5542840412264
B9J08_02104	3613.14784172672	3745.52989412473	3652.50404454144	3924.36422420706
B9J08_02103	1657.46926945706	1622.53087416584	1820.53903367133	1947.6278280623
B9J08_02102	15314.2726384901	16176.4825810932	18269.1853760731	19915.5530353218
B9J08_02101	42633.7928754787	39930.4096960512	42925.4920062609	44149.7590806949
B9J08_02100	4616.75308745301	5110.78446069714	5722.51024705267	5595.46065548606
B9J08_02099	11158.7724670022	11591.518311098	13570.2522530773	13343.6322323426
B9J08_02098	511.940049587653	446.008197470355	467.512900383171	488.230073746596
B9J08_02097	869.28434162656	790.608215305344	802.674898213876	865.318342087463
B9J08_02096	2163.49582012208	2193.42136692789	2261.3913205907	2225.48234157662
B9J08_02095	23051.6635859708	22268.4850762251	24728.6711524467	21971.6764353278
B9J08_02094	419.01363794633	483.56678252049	437.995792619672	463.090855857205
B9J08_02093	2558.01067681751	2595.29822696434	2058.58022531246	2028.33794865456
B9J08_02092	937.711972016989	895.772253445723	939.786624599165	946.028462679718
B9J08_02091	1605.09256471376	1535.20716392427	1269.23563383048	1368.10269987529
B9J08_02090	2824.96291389623	2876.98761484035	2850.78131109412	2994.21316229958
B9J08_02089	533.059688597045	492.01746415677	513.216809178267	522.631108753131
B9J08_02088	972.348179992391	931.452909243351	1015.00764115776	1071.72455212667
B9J08_02087	43.9288491395346	54.4599483226959	52.3690621610477	52.9246692408234
B9J08_02086	1590.73121018738	1584.03332448945	1719.60956841549	1557.30839241123
B9J08_02085	0.844785560375665	0	0	0
B9J08_02084	0	0	0	0
B9J08_02083	665.691021576024	751.171701002702	546.542576008025	582.171361649058
B9J08_02082	1535.82014876296	1526.75648228799	1764.36131244402	1762.39148571942
B9J08_02081	1332.22682871242	1380.27800059247	1404.44303068264	1349.579065641
B9J08_02080	730.73950972495	719.246903710088	719.836563522765	755.499653412754
B9J08_02079	5143.89927712743	4432.8520005422	2103.33196934099	2011.13743115129
B9J08_02078	738.342579768332	769.95099352777	786.48809718228	695.959400516828
B9J08_02077	4125.08789131437	4092.00784121222	4279.98062570744	4509.18181931815
B9J08_02076	47.3079913810373	47.8871959389223	60.9385450601282	70.125186744091
B9J08_02075	9.29264116413232	4.69482313126689	5.71298859938702	14.5542840412264
B9J08_02074	990.08867676028	1066.66381542384	609.385450601282	607.310579538449
B9J08_02073	1520.6140086762	1652.57774220595	1576.78485343082	1446.1665870055
B9J08_02072	1712.38033088147	1618.77501566082	1476.80755294154	1581.1244935696
B9J08_02071	2398.34620590651	2488.25625957145	2189.97896309836	1993.93691364802
B9J08_02070	2511.54747099685	2542.71620789415	2690.81763031129	2855.28590554242
B9J08_02069	449.425918119854	458.214737611649	354.205293161995	313.578665251879
B9J08_02068	2748.93221346241	2744.59360253862	2433.73314333887	2282.37636101051
B9J08_02067	1861.90737506797	2010.32326480848	1657.7188585888	1549.36969202511
B9J08_02066	46703.9697053687	45889.0792142551	49156.458238659	48628.5092151996
B9J08_02065	1289.14276513327	1330.51287540104	1487.28136537375	1393.24191776468
B9J08_02064	3305.64589774998	3472.29118788499	3175.46949649262	3043.16848134735
B9J08_02063	392.825285574684	392.487213773912	336.11416259727	341.364116603311
B9J08_02062	2083.24119188639	1911.73197905188	2025.2544584827	1782.23823668473
B9J08_02061	122738.04928142	119367.756041713	126639.818282612	135170.928357794
B9J08_02060	73.4963437526829	68.5444177164966	78.0775108582893	56.8940194338852
B9J08_02059	748.480006492839	704.223469690034	742.688517920313	751.530303219692
B9J08_02058	2006.36570589221	2148.35106486773	1922.42066369373	1881.47199151127
B9J08_02057	1151.44271879203	1208.4474739881	1162.59317997526	1184.18947426342
B9J08_02056	598.108176745971	648.824556741084	710.31491585712	736.976019178466
B9J08_02055	1637.19441600804	1557.74231495435	1271.13996336361	1282.10011235895
B9J08_02054	1349.96732548031	1454.45620606648	1468.23807004246	1574.5089099145
B9J08_02053	495.889123940516	553.05016486324	443.708781219059	448.536571815978
B9J08_02052	2645.02358953621	2736.14292090234	3125.0047638647	3041.84536461633
B9J08_02051	1539.19929100446	1505.16029588417	1667.24050625445	1512.32242355653
B9J08_02050	40744.8523624787	39519.1431897522	38995.9080146492	41352.6903113174
B9J08_02049	45101.411497336	44385.7968476234	48760.3576957682	45625.0342357828
B9J08_02048	249.211740310821	257.276307593426	314.214372966286	268.592696397179
B9J08_02047	1448.80723604427	1534.26819929802	1650.10154045628	1499.09125624632
B9J08_02046	2906.90711325266	3120.17945303998	2959.32809448248	3104.03185097429
B9J08_02045	8.44785560375665	4.69482313126689	0.952164766564503	0
B9J08_02044	424.082351308584	393.426178400165	299.931901467819	256.684645817994
B9J08_02043	6635.79057675085	6731.43740561047	5932.93866046342	6544.13535162781
B9J08_02042	302.433230614488	293.895928017307	223.758720142658	183.913225611861
B9J08_02041	19870.201165596	19384.924709001	19816.4531217404	20958.1690193661
B9J08_02040	2572.3720313439	2920.17998764801	4902.69638304063	4976.24202536842
B9J08_02039	1529.06186427995	1553.98645644934	2866.96811212572	2959.81212729305
B9J08_02038	3.37914224150266	2.81689387876013	5.71298859938702	5.29246692408234
B9J08_02037	817.752422443644	795.303038436611	948.356107498245	1055.84715135443
B9J08_02036	3232.99433955767	2744.59360253862	2606.07496608705	2294.2844115897
B9J08_02035	368.32650432379	432.862692702807	510.360314878574	519.98487529109
B9J08_02034	36137.3919161898	34346.3870637223	35015.8592904096	34235.6454151576
B9J08_02033	2152.5136078372	2292.95161731075	2179.50515066615	2185.78883964601
B9J08_02032	130.096976297852	93.8964626253378	112.355442454611	109.818688674709
B9J08_02031	1173.4071433618	1192.48507534179	1475.85538817498	1651.24968031369
B9J08_02030	10181.3555736475	10264.7612942019	10140.554763912	10735.769155501
B9J08_02029	1054.29237934883	961.499777283459	1157.83235614244	1067.75520193361
B9J08_02028	898.007050679332	951.171166394672	831.239841210812	775.346404378063
B9J08_02027	277.934449363594	236.619085815851	243.754180240513	314.901781982899
B9J08_02026	1709.00118863997	1772.76521436638	1855.76913003422	1876.17952458719
B9J08_02025	245.832598069319	315.492114421135	224.710884909223	228.899194466561
B9J08_02024	550.800185364934	510.796756681838	487.508360481026	486.906957015575
B9J08_02023	58652.6166713221	57014.8710707314	60543.3966820039	60467.7577243718
B9J08_02022	4707.14514241321	5040.36211372813	4957.92193950137	4879.65450400392
B9J08_02021	1585.66249682512	1402.81315162255	1060.71154995286	1047.9084509683
B9J08_02020	519.543119631034	492.956428783024	447.517440285317	436.628521236793
B9J08_02019	3882.63443548656	3974.63726293055	4321.87587543628	3930.97980786216
B9J08_02018	948.694184301872	1046.00659364626	459.895582250655	513.369291635987
B9J08_02017	6656.91021576024	6691.06192668157	6311.90023755609	7396.22252640507
B9J08_02016	1380.37960565384	1439.43277204643	1263.5226452311	1668.45019781696
B9J08_02015	863.37084270393	896.711218071976	835.048500277069	850.764058046236
B9J08_02014	5933.77377607867	6007.49567876911	5772.02281491402	6053.25904441918
B9J08_02013	571.07503881395	577.463245145827	588.437825736863	568.940194338852
B9J08_02012	6167.77937630273	5945.52401343639	7054.58875547641	6946.36283785807
B9J08_02011	4533.11931697582	4377.45308759325	4216.18558634762	4146.64783501851
B9J08_02010	1029.79359809794	1036.61694738373	1094.03731678261	915.596777866245
B9J08_02009	22.809210130143	28.1689387876013	28.5649429969351	17.2005175032676
